"external_gene_id"	"description"
"Snora7a"	"small nucleolar RNA, H/ACA box 7A [Source:MGI Symbol;Acc:MGI:3819512]"
"Mir207"	"microRNA 207 [Source:MGI Symbol;Acc:MGI:2676882]"
"Mir18"	"microRNA 18 [Source:MGI Symbol;Acc:MGI:2676844]"
"Mir20a"	"microRNA 20a [Source:MGI Symbol;Acc:MGI:2676872]"
"Mir17"	"microRNA 17 [Source:MGI Symbol;Acc:MGI:3619065]"
"Mir19a"	"microRNA 19a [Source:MGI Symbol;Acc:MGI:3618743]"
"Mir19b-1"	"microRNA 19b-1 [Source:MGI Symbol;Acc:MGI:3629917]"
"Mir698"	"microRNA 698 [Source:MGI Symbol;Acc:MGI:3629653]"
"Mir704"	"microRNA 704 [Source:MGI Symbol;Acc:MGI:3629672]"
"Snora26"	"small nucleolar RNA, H/ACA box 26 [Source:MGI Symbol;Acc:MGI:3819495]"
"Mir1932"	"microRNA 1932 [Source:MGI Symbol;Acc:MGI:3836969]"
"Mir3064"	"microRNA 3064 [Source:MGI Symbol;Acc:MGI:4834237]"
"Mir5114"	"microRNA 5114 [Source:MGI Symbol;Acc:MGI:4950434]"
